Isolate,baps.cluster
6899_7#8_S_pneumoniae_Spanish_23F.dna,77
6899_7#9_S_pneumoniae_Spanish_23F.dna,43
6925_3#10_S_pneumoniae_Spanish_23F.dna,52
6925_3#11_S_pneumoniae_Spanish_23F.dna,54
6925_3#1_S_pneumoniae_Spanish_23F.dna,80
6925_3#13_S_pneumoniae_Spanish_23F.dna,49
6925_3#14_S_pneumoniae_Spanish_23F.dna,65
6925_3#15_S_pneumoniae_Spanish_23F.dna,68
6925_3#16_S_pneumoniae_Spanish_23F.dna,55
6925_3#17_S_pneumoniae_Spanish_23F.dna,71
6925_3#18_S_pneumoniae_Spanish_23F.dna,50
6925_3#19_S_pneumoniae_Spanish_23F.dna,40
6925_3#20_S_pneumoniae_Spanish_23F.dna,71
6925_3#21_S_pneumoniae_Spanish_23F.dna,70
6925_3#2_S_pneumoniae_Spanish_23F.dna,78
6925_3#22_S_pneumoniae_Spanish_23F.dna,64
6925_3#23_S_pneumoniae_Spanish_23F.dna,70
6925_3#24_S_pneumoniae_Spanish_23F.dna,50
6925_3#3_S_pneumoniae_Spanish_23F.dna,34
6925_3#4_S_pneumoniae_Spanish_23F.dna,70
6925_3#5_S_pneumoniae_Spanish_23F.dna,55
6925_3#6_S_pneumoniae_Spanish_23F.dna,70
6925_3#7_S_pneumoniae_Spanish_23F.dna,55
6925_3#8_S_pneumoniae_Spanish_23F.dna,54
6925_3#9_S_pneumoniae_Spanish_23F.dna,70
6925_4#10_S_pneumoniae_Spanish_23F.dna,13
6925_4#11_S_pneumoniae_Spanish_23F.dna,19
6925_4#1_S_pneumoniae_Spanish_23F.dna,40
6925_4#12_S_pneumoniae_Spanish_23F.dna,28
6925_4#14_S_pneumoniae_Spanish_23F.dna,71
6925_4#15_S_pneumoniae_Spanish_23F.dna,15
6925_4#16_S_pneumoniae_Spanish_23F.dna,70
6925_4#17_S_pneumoniae_Spanish_23F.dna,75
6925_4#18_S_pneumoniae_Spanish_23F.dna,54
6925_4#19_S_pneumoniae_Spanish_23F.dna,14
6925_4#20_S_pneumoniae_Spanish_23F.dna,54
6925_4#21_S_pneumoniae_Spanish_23F.dna,56
6925_4#2_S_pneumoniae_Spanish_23F.dna,13
6925_4#22_S_pneumoniae_Spanish_23F.dna,19
6925_4#23_S_pneumoniae_Spanish_23F.dna,59
6925_4#24_S_pneumoniae_Spanish_23F.dna,55
6925_4#3_S_pneumoniae_Spanish_23F.dna,45
6925_4#4_S_pneumoniae_Spanish_23F.dna,40
6925_4#5_S_pneumoniae_Spanish_23F.dna,77
6925_4#6_S_pneumoniae_Spanish_23F.dna,54
6925_4#7_S_pneumoniae_Spanish_23F.dna,65
6925_4#8_S_pneumoniae_Spanish_23F.dna,59
6925_4#9_S_pneumoniae_Spanish_23F.dna,77
6925_5#10_S_pneumoniae_Spanish_23F.dna,50
6925_5#11_S_pneumoniae_Spanish_23F.dna,48
6925_5#1_S_pneumoniae_Spanish_23F.dna,54
6925_5#12_S_pneumoniae_Spanish_23F.dna,81
6925_5#13_S_pneumoniae_Spanish_23F.dna,54
6925_5#14_S_pneumoniae_Spanish_23F.dna,25
6925_5#15_S_pneumoniae_Spanish_23F.dna,63
6925_5#16_S_pneumoniae_Spanish_23F.dna,29
6925_5#17_S_pneumoniae_Spanish_23F.dna,12
6925_5#18_S_pneumoniae_Spanish_23F.dna,68
6925_5#19_S_pneumoniae_Spanish_23F.dna,54
6925_5#20_S_pneumoniae_Spanish_23F.dna,65
6925_5#21_S_pneumoniae_Spanish_23F.dna,71
6925_5#2_S_pneumoniae_Spanish_23F.dna,78
6925_5#22_S_pneumoniae_Spanish_23F.dna,60
6925_5#23_S_pneumoniae_Spanish_23F.dna,54
6925_5#24_S_pneumoniae_Spanish_23F.dna,45
6925_5#3_S_pneumoniae_Spanish_23F.dna,46
6925_5#4_S_pneumoniae_Spanish_23F.dna,28
6925_5#5_S_pneumoniae_Spanish_23F.dna,65
6925_5#6_S_pneumoniae_Spanish_23F.dna,9
6925_5#7_S_pneumoniae_Spanish_23F.dna,18
6925_5#8_S_pneumoniae_Spanish_23F.dna,73
6925_5#9_S_pneumoniae_Spanish_23F.dna,11
6925_6#10_S_pneumoniae_Spanish_23F.dna,81
6925_6#11_S_pneumoniae_Spanish_23F.dna,13
6925_6#1_S_pneumoniae_Spanish_23F.dna,39
6925_6#12_S_pneumoniae_Spanish_23F.dna,54
6925_6#13_S_pneumoniae_Spanish_23F.dna,54
6925_6#14_S_pneumoniae_Spanish_23F.dna,81
6925_6#15_S_pneumoniae_Spanish_23F.dna,77
6925_6#16_S_pneumoniae_Spanish_23F.dna,68
6925_6#17_S_pneumoniae_Spanish_23F.dna,38
6925_6#18_S_pneumoniae_Spanish_23F.dna,64
6925_6#19_S_pneumoniae_Spanish_23F.dna,45
6925_6#20_S_pneumoniae_Spanish_23F.dna,71
6925_6#21_S_pneumoniae_Spanish_23F.dna,61
6925_6#2_S_pneumoniae_Spanish_23F.dna,19
6925_6#22_S_pneumoniae_Spanish_23F.dna,81
6925_6#23_S_pneumoniae_Spanish_23F.dna,18
6925_6#24_S_pneumoniae_Spanish_23F.dna,79
6925_6#3_S_pneumoniae_Spanish_23F.dna,43
6925_6#4_S_pneumoniae_Spanish_23F.dna,52
6925_6#5_S_pneumoniae_Spanish_23F.dna,28
6925_6#6_S_pneumoniae_Spanish_23F.dna,81
6925_6#7_S_pneumoniae_Spanish_23F.dna,77
6925_6#8_S_pneumoniae_Spanish_23F.dna,77
6925_6#9_S_pneumoniae_Spanish_23F.dna,78
6925_7#10_S_pneumoniae_Spanish_23F.dna,43
6925_7#11_S_pneumoniae_Spanish_23F.dna,70
6925_7#1_S_pneumoniae_Spanish_23F.dna,73
6925_7#12_S_pneumoniae_Spanish_23F.dna,55
6925_7#13_S_pneumoniae_Spanish_23F.dna,32
6925_7#14_S_pneumoniae_Spanish_23F.dna,54
6925_7#15_S_pneumoniae_Spanish_23F.dna,65
6925_7#16_S_pneumoniae_Spanish_23F.dna,72
6925_7#17_S_pneumoniae_Spanish_23F.dna,73
6925_7#18_S_pneumoniae_Spanish_23F.dna,70
6925_7#19_S_pneumoniae_Spanish_23F.dna,78
6925_7#20_S_pneumoniae_Spanish_23F.dna,43
6925_7#21_S_pneumoniae_Spanish_23F.dna,24
6925_7#2_S_pneumoniae_Spanish_23F.dna,75
6925_7#22_S_pneumoniae_Spanish_23F.dna,62
6925_7#23_S_pneumoniae_Spanish_23F.dna,64
6925_7#24_S_pneumoniae_Spanish_23F.dna,68
6925_7#3_S_pneumoniae_Spanish_23F.dna,55
6925_7#4_S_pneumoniae_Spanish_23F.dna,79
6925_7#5_S_pneumoniae_Spanish_23F.dna,57
6925_7#6_S_pneumoniae_Spanish_23F.dna,19
6925_7#7_S_pneumoniae_Spanish_23F.dna,44
6925_7#8_S_pneumoniae_Spanish_23F.dna,59
6925_7#9_S_pneumoniae_Spanish_23F.dna,54
6925_8#10_S_pneumoniae_Spanish_23F.dna,65
6925_8#11_S_pneumoniae_Spanish_23F.dna,78
6925_8#1_S_pneumoniae_Spanish_23F.dna,19
6925_8#12_S_pneumoniae_Spanish_23F.dna,23
6925_8#13_S_pneumoniae_Spanish_23F.dna,22
6925_8#14_S_pneumoniae_Spanish_23F.dna,71
6925_8#15_S_pneumoniae_Spanish_23F.dna,50
6925_8#16_S_pneumoniae_Spanish_23F.dna,77
6925_8#17_S_pneumoniae_Spanish_23F.dna,29
6925_8#18_S_pneumoniae_Spanish_23F.dna,59
6925_8#19_S_pneumoniae_Spanish_23F.dna,73
6925_8#20_S_pneumoniae_Spanish_23F.dna,81
6925_8#21_S_pneumoniae_Spanish_23F.dna,73
6925_8#2_S_pneumoniae_Spanish_23F.dna,28
6925_8#22_S_pneumoniae_Spanish_23F.dna,59
6925_8#23_S_pneumoniae_Spanish_23F.dna,29
6925_8#24_S_pneumoniae_Spanish_23F.dna,77
6925_8#3_S_pneumoniae_Spanish_23F.dna,72
6925_8#4_S_pneumoniae_Spanish_23F.dna,67
6925_8#5_S_pneumoniae_Spanish_23F.dna,45
6925_8#6_S_pneumoniae_Spanish_23F.dna,81
6925_8#7_S_pneumoniae_Spanish_23F.dna,50
6925_8#8_S_pneumoniae_Spanish_23F.dna,63
6925_8#9_S_pneumoniae_Spanish_23F.dna,63
6938_3#20_S_pneumoniae_Spanish_23F.dna,80
6938_3#21_S_pneumoniae_Spanish_23F.dna,81
6938_3#22_S_pneumoniae_Spanish_23F.dna,54
6938_3#23_S_pneumoniae_Spanish_23F.dna,64
6938_3#24_S_pneumoniae_Spanish_23F.dna,75
6938_3#25_S_pneumoniae_Spanish_23F.dna,72
6938_3#26_S_pneumoniae_Spanish_23F.dna,45
6938_3#27_S_pneumoniae_Spanish_23F.dna,72
6938_3#28_S_pneumoniae_Spanish_23F.dna,78
6938_3#29_S_pneumoniae_Spanish_23F.dna,45
6938_3#30_S_pneumoniae_Spanish_23F.dna,72
6938_3#31_S_pneumoniae_Spanish_23F.dna,45
6938_3#32_S_pneumoniae_Spanish_23F.dna,71
6938_3#33_S_pneumoniae_Spanish_23F.dna,72
6938_3#34_S_pneumoniae_Spanish_23F.dna,72
6938_3#35_S_pneumoniae_Spanish_23F.dna,72
6938_3#36_S_pneumoniae_Spanish_23F.dna,73
6938_5#10_S_pneumoniae_Spanish_23F.dna,14
6938_5#11_S_pneumoniae_Spanish_23F.dna,71
6938_5#1_S_pneumoniae_Spanish_23F.dna,7
6938_5#12_S_pneumoniae_Spanish_23F.dna,50
6938_5#13_S_pneumoniae_Spanish_23F.dna,63
6938_5#14_S_pneumoniae_Spanish_23F.dna,35
6938_5#15_S_pneumoniae_Spanish_23F.dna,50
6938_5#16_S_pneumoniae_Spanish_23F.dna,43
6938_5#17_S_pneumoniae_Spanish_23F.dna,72
6938_5#18_S_pneumoniae_Spanish_23F.dna,23
6938_5#19_S_pneumoniae_Spanish_23F.dna,3
6938_5#20_S_pneumoniae_Spanish_23F.dna,69
6938_5#21_S_pneumoniae_Spanish_23F.dna,45
6938_5#2_S_pneumoniae_Spanish_23F.dna,13
6938_5#22_S_pneumoniae_Spanish_23F.dna,45
6938_5#23_S_pneumoniae_Spanish_23F.dna,45
6938_5#24_S_pneumoniae_Spanish_23F.dna,39
6938_5#3_S_pneumoniae_Spanish_23F.dna,73
6938_5#4_S_pneumoniae_Spanish_23F.dna,22
6938_5#5_S_pneumoniae_Spanish_23F.dna,81
6938_5#6_S_pneumoniae_Spanish_23F.dna,63
6938_5#7_S_pneumoniae_Spanish_23F.dna,73
6938_5#8_S_pneumoniae_Spanish_23F.dna,66
6938_5#9_S_pneumoniae_Spanish_23F.dna,71
6938_6#10_S_pneumoniae_Spanish_23F.dna,69
6938_6#11_S_pneumoniae_Spanish_23F.dna,73
6938_6#1_S_pneumoniae_Spanish_23F.dna,72
6938_6#12_S_pneumoniae_Spanish_23F.dna,81
6938_6#13_S_pneumoniae_Spanish_23F.dna,53
6938_6#14_S_pneumoniae_Spanish_23F.dna,54
6938_6#15_S_pneumoniae_Spanish_23F.dna,30
6938_6#16_S_pneumoniae_Spanish_23F.dna,54
6938_6#17_S_pneumoniae_Spanish_23F.dna,67
6938_6#18_S_pneumoniae_Spanish_23F.dna,69
6938_6#19_S_pneumoniae_Spanish_23F.dna,3
6938_6#20_S_pneumoniae_Spanish_23F.dna,55
6938_6#21_S_pneumoniae_Spanish_23F.dna,18
6938_6#2_S_pneumoniae_Spanish_23F.dna,78
6938_6#22_S_pneumoniae_Spanish_23F.dna,73
6938_6#23_S_pneumoniae_Spanish_23F.dna,3
6938_6#24_S_pneumoniae_Spanish_23F.dna,43
6938_6#3_S_pneumoniae_Spanish_23F.dna,55
6938_6#4_S_pneumoniae_Spanish_23F.dna,73
6938_6#5_S_pneumoniae_Spanish_23F.dna,73
6938_6#6_S_pneumoniae_Spanish_23F.dna,66
6938_6#7_S_pneumoniae_Spanish_23F.dna,47
6938_6#8_S_pneumoniae_Spanish_23F.dna,71
6938_6#9_S_pneumoniae_Spanish_23F.dna,27
6938_7#10_S_pneumoniae_Spanish_23F.dna,59
6938_7#11_S_pneumoniae_Spanish_23F.dna,77
6938_7#1_S_pneumoniae_Spanish_23F.dna,8
6938_7#12_S_pneumoniae_Spanish_23F.dna,29
6938_7#13_S_pneumoniae_Spanish_23F.dna,29
6938_7#14_S_pneumoniae_Spanish_23F.dna,48
6938_7#15_S_pneumoniae_Spanish_23F.dna,65
6938_7#16_S_pneumoniae_Spanish_23F.dna,78
6938_7#17_S_pneumoniae_Spanish_23F.dna,73
6938_7#18_S_pneumoniae_Spanish_23F.dna,59
6938_7#19_S_pneumoniae_Spanish_23F.dna,66
6938_7#20_S_pneumoniae_Spanish_23F.dna,26
6938_7#21_S_pneumoniae_Spanish_23F.dna,77
6938_7#2_S_pneumoniae_Spanish_23F.dna,80
6938_7#22_S_pneumoniae_Spanish_23F.dna,81
6938_7#23_S_pneumoniae_Spanish_23F.dna,81
6938_7#24_S_pneumoniae_Spanish_23F.dna,81
6938_7#3_S_pneumoniae_Spanish_23F.dna,54
6938_7#4_S_pneumoniae_Spanish_23F.dna,79
6938_7#5_S_pneumoniae_Spanish_23F.dna,75
6938_7#6_S_pneumoniae_Spanish_23F.dna,46
6938_7#7_S_pneumoniae_Spanish_23F.dna,70
6938_7#8_S_pneumoniae_Spanish_23F.dna,78
6938_7#9_S_pneumoniae_Spanish_23F.dna,28
6938_8#10_S_pneumoniae_Spanish_23F.dna,79
6938_8#11_S_pneumoniae_Spanish_23F.dna,26
6938_8#1_S_pneumoniae_Spanish_23F.dna,26
6938_8#12_S_pneumoniae_Spanish_23F.dna,23
6938_8#13_S_pneumoniae_Spanish_23F.dna,75
6938_8#14_S_pneumoniae_Spanish_23F.dna,50
6938_8#15_S_pneumoniae_Spanish_23F.dna,68
6938_8#16_S_pneumoniae_Spanish_23F.dna,22
6938_8#17_S_pneumoniae_Spanish_23F.dna,81
6938_8#18_S_pneumoniae_Spanish_23F.dna,71
6938_8#19_S_pneumoniae_Spanish_23F.dna,48
6938_8#20_S_pneumoniae_Spanish_23F.dna,54
6938_8#21_S_pneumoniae_Spanish_23F.dna,70
6938_8#2_S_pneumoniae_Spanish_23F.dna,45
6938_8#22_S_pneumoniae_Spanish_23F.dna,56
6938_8#23_S_pneumoniae_Spanish_23F.dna,73
6938_8#24_S_pneumoniae_Spanish_23F.dna,73
6938_8#3_S_pneumoniae_Spanish_23F.dna,26
6938_8#4_S_pneumoniae_Spanish_23F.dna,81
6938_8#5_S_pneumoniae_Spanish_23F.dna,55
6938_8#6_S_pneumoniae_Spanish_23F.dna,77
6938_8#7_S_pneumoniae_Spanish_23F.dna,45
6938_8#8_S_pneumoniae_Spanish_23F.dna,80
6938_8#9_S_pneumoniae_Spanish_23F.dna,55
6949_1#10_S_pneumoniae_Spanish_23F.dna,23
6949_1#11_S_pneumoniae_Spanish_23F.dna,53
6949_1#1_S_pneumoniae_Spanish_23F.dna,77
6949_1#12_S_pneumoniae_Spanish_23F.dna,81
6949_1#13_S_pneumoniae_Spanish_23F.dna,81
6949_1#14_S_pneumoniae_Spanish_23F.dna,7
6949_1#15_S_pneumoniae_Spanish_23F.dna,7
6949_1#16_S_pneumoniae_Spanish_23F.dna,73
6949_1#17_S_pneumoniae_Spanish_23F.dna,54
6949_1#18_S_pneumoniae_Spanish_23F.dna,14
6949_1#19_S_pneumoniae_Spanish_23F.dna,29
6949_1#20_S_pneumoniae_Spanish_23F.dna,15
6949_1#21_S_pneumoniae_Spanish_23F.dna,21
6949_1#2_S_pneumoniae_Spanish_23F.dna,54
6949_1#22_S_pneumoniae_Spanish_23F.dna,57
6949_1#23_S_pneumoniae_Spanish_23F.dna,12
6949_1#24_S_pneumoniae_Spanish_23F.dna,48
6949_1#3_S_pneumoniae_Spanish_23F.dna,71
6949_1#4_S_pneumoniae_Spanish_23F.dna,81
6949_1#5_S_pneumoniae_Spanish_23F.dna,68
6949_1#6_S_pneumoniae_Spanish_23F.dna,15
6949_1#7_S_pneumoniae_Spanish_23F.dna,45
6949_1#8_S_pneumoniae_Spanish_23F.dna,29
6949_1#9_S_pneumoniae_Spanish_23F.dna,35
6949_2#10_S_pneumoniae_Spanish_23F.dna,59
6949_2#11_S_pneumoniae_Spanish_23F.dna,36
6949_2#1_S_pneumoniae_Spanish_23F.dna,55
6949_2#12_S_pneumoniae_Spanish_23F.dna,78
6949_2#13_S_pneumoniae_Spanish_23F.dna,70
6949_2#14_S_pneumoniae_Spanish_23F.dna,73
6949_2#15_S_pneumoniae_Spanish_23F.dna,54
6949_2#16_S_pneumoniae_Spanish_23F.dna,54
6949_2#17_S_pneumoniae_Spanish_23F.dna,68
6949_2#18_S_pneumoniae_Spanish_23F.dna,70
6949_2#19_S_pneumoniae_Spanish_23F.dna,20
6949_2#20_S_pneumoniae_Spanish_23F.dna,81
6949_2#21_S_pneumoniae_Spanish_23F.dna,13
6949_2#2_S_pneumoniae_Spanish_23F.dna,62
6949_2#22_S_pneumoniae_Spanish_23F.dna,19
6949_2#23_S_pneumoniae_Spanish_23F.dna,77
6949_2#24_S_pneumoniae_Spanish_23F.dna,28
6949_2#3_S_pneumoniae_Spanish_23F.dna,77
6949_2#4_S_pneumoniae_Spanish_23F.dna,54
6949_2#5_S_pneumoniae_Spanish_23F.dna,78
6949_2#6_S_pneumoniae_Spanish_23F.dna,73
6949_2#7_S_pneumoniae_Spanish_23F.dna,28
6949_2#8_S_pneumoniae_Spanish_23F.dna,71
6949_2#9_S_pneumoniae_Spanish_23F.dna,68
6949_3#10_S_pneumoniae_Spanish_23F.dna,29
6949_3#11_S_pneumoniae_Spanish_23F.dna,54
6949_3#1_S_pneumoniae_Spanish_23F.dna,64
6949_3#12_S_pneumoniae_Spanish_23F.dna,59
6949_3#13_S_pneumoniae_Spanish_23F.dna,22
6949_3#14_S_pneumoniae_Spanish_23F.dna,28
6949_3#15_S_pneumoniae_Spanish_23F.dna,46
6949_3#16_S_pneumoniae_Spanish_23F.dna,77
6949_3#17_S_pneumoniae_Spanish_23F.dna,81
6949_3#18_S_pneumoniae_Spanish_23F.dna,54
6949_3#19_S_pneumoniae_Spanish_23F.dna,39
6949_3#20_S_pneumoniae_Spanish_23F.dna,54
6949_3#21_S_pneumoniae_Spanish_23F.dna,59
6949_3#2_S_pneumoniae_Spanish_23F.dna,25
6949_3#22_S_pneumoniae_Spanish_23F.dna,59
6949_3#23_S_pneumoniae_Spanish_23F.dna,81
6949_3#24_S_pneumoniae_Spanish_23F.dna,40
6949_3#3_S_pneumoniae_Spanish_23F.dna,55
6949_3#4_S_pneumoniae_Spanish_23F.dna,72
6949_3#5_S_pneumoniae_Spanish_23F.dna,64
6949_3#6_S_pneumoniae_Spanish_23F.dna,13
6949_3#7_S_pneumoniae_Spanish_23F.dna,52
6949_3#8_S_pneumoniae_Spanish_23F.dna,52
6949_3#9_S_pneumoniae_Spanish_23F.dna,71
6949_4#10_S_pneumoniae_Spanish_23F.dna,68
6949_4#11_S_pneumoniae_Spanish_23F.dna,75
6949_4#1_S_pneumoniae_Spanish_23F.dna,72
6949_4#12_S_pneumoniae_Spanish_23F.dna,32
6949_4#13_S_pneumoniae_Spanish_23F.dna,55
6949_4#14_S_pneumoniae_Spanish_23F.dna,66
6949_4#15_S_pneumoniae_Spanish_23F.dna,60
6949_4#16_S_pneumoniae_Spanish_23F.dna,71
6949_4#17_S_pneumoniae_Spanish_23F.dna,68
6949_4#18_S_pneumoniae_Spanish_23F.dna,13
6949_4#19_S_pneumoniae_Spanish_23F.dna,71
6949_4#20_S_pneumoniae_Spanish_23F.dna,81
6949_4#21_S_pneumoniae_Spanish_23F.dna,2
6949_4#2_S_pneumoniae_Spanish_23F.dna,27
6949_4#22_S_pneumoniae_Spanish_23F.dna,70
6949_4#23_S_pneumoniae_Spanish_23F.dna,3
6949_4#24_S_pneumoniae_Spanish_23F.dna,54
6949_4#3_S_pneumoniae_Spanish_23F.dna,43
6949_4#4_S_pneumoniae_Spanish_23F.dna,71
6949_4#5_S_pneumoniae_Spanish_23F.dna,31
6949_4#6_S_pneumoniae_Spanish_23F.dna,19
6949_4#7_S_pneumoniae_Spanish_23F.dna,23
6949_4#8_S_pneumoniae_Spanish_23F.dna,42
6949_4#9_S_pneumoniae_Spanish_23F.dna,77
6983_2#10_S_pneumoniae_Spanish_23F.dna,54
6983_2#11_S_pneumoniae_Spanish_23F.dna,77
6983_2#1_S_pneumoniae_Spanish_23F.dna,59
6983_2#12_S_pneumoniae_Spanish_23F.dna,62
6983_2#13_S_pneumoniae_Spanish_23F.dna,77
6983_2#14_S_pneumoniae_Spanish_23F.dna,70
6983_2#15_S_pneumoniae_Spanish_23F.dna,2
6983_2#16_S_pneumoniae_Spanish_23F.dna,70
6983_2#17_S_pneumoniae_Spanish_23F.dna,7
6983_2#18_S_pneumoniae_Spanish_23F.dna,15
6983_2#19_S_pneumoniae_Spanish_23F.dna,77
6983_2#20_S_pneumoniae_Spanish_23F.dna,13
6983_2#21_S_pneumoniae_Spanish_23F.dna,54
6983_2#2_S_pneumoniae_Spanish_23F.dna,59
6983_2#22_S_pneumoniae_Spanish_23F.dna,77
6983_2#23_S_pneumoniae_Spanish_23F.dna,9
6983_2#24_S_pneumoniae_Spanish_23F.dna,40
6983_2#3_S_pneumoniae_Spanish_23F.dna,49
6983_2#4_S_pneumoniae_Spanish_23F.dna,27
6983_2#5_S_pneumoniae_Spanish_23F.dna,24
6983_2#6_S_pneumoniae_Spanish_23F.dna,70
6983_2#7_S_pneumoniae_Spanish_23F.dna,73
6983_2#8_S_pneumoniae_Spanish_23F.dna,45
6983_2#9_S_pneumoniae_Spanish_23F.dna,50
6983_3#49_S_pneumoniae_Spanish_23F.dna,65
6983_3#50_S_pneumoniae_Spanish_23F.dna,55
6983_3#51_S_pneumoniae_Spanish_23F.dna,26
6983_3#52_S_pneumoniae_Spanish_23F.dna,22
6983_3#53_S_pneumoniae_Spanish_23F.dna,19
6983_3#54_S_pneumoniae_Spanish_23F.dna,56
6983_3#55_S_pneumoniae_Spanish_23F.dna,19
6983_3#56_S_pneumoniae_Spanish_23F.dna,9
6983_3#57_S_pneumoniae_Spanish_23F.dna,40
6983_3#58_S_pneumoniae_Spanish_23F.dna,71
6983_3#59_S_pneumoniae_Spanish_23F.dna,62
6983_3#60_S_pneumoniae_Spanish_23F.dna,66
6983_3#61_S_pneumoniae_Spanish_23F.dna,35
6983_3#62_S_pneumoniae_Spanish_23F.dna,35
6983_3#63_S_pneumoniae_Spanish_23F.dna,54
6983_3#64_S_pneumoniae_Spanish_23F.dna,78
6983_3#65_S_pneumoniae_Spanish_23F.dna,54
6983_3#66_S_pneumoniae_Spanish_23F.dna,77
6983_3#67_S_pneumoniae_Spanish_23F.dna,12
6983_3#68_S_pneumoniae_Spanish_23F.dna,18
6983_3#69_S_pneumoniae_Spanish_23F.dna,54
6983_3#70_S_pneumoniae_Spanish_23F.dna,77
6983_3#71_S_pneumoniae_Spanish_23F.dna,78
6983_3#72_S_pneumoniae_Spanish_23F.dna,27
6983_4#73_S_pneumoniae_Spanish_23F.dna,19
6983_4#74_S_pneumoniae_Spanish_23F.dna,60
6983_4#75_S_pneumoniae_Spanish_23F.dna,1
6983_4#76_S_pneumoniae_Spanish_23F.dna,64
6983_4#77_S_pneumoniae_Spanish_23F.dna,54
6983_4#78_S_pneumoniae_Spanish_23F.dna,39
6983_4#79_S_pneumoniae_Spanish_23F.dna,7
6983_4#80_S_pneumoniae_Spanish_23F.dna,51
6983_4#81_S_pneumoniae_Spanish_23F.dna,72
6983_4#82_S_pneumoniae_Spanish_23F.dna,54
6983_4#83_S_pneumoniae_Spanish_23F.dna,70
6983_4#84_S_pneumoniae_Spanish_23F.dna,80
6983_4#85_S_pneumoniae_Spanish_23F.dna,45
6983_4#86_S_pneumoniae_Spanish_23F.dna,43
6983_4#87_S_pneumoniae_Spanish_23F.dna,71
6983_4#88_S_pneumoniae_Spanish_23F.dna,38
6983_4#89_S_pneumoniae_Spanish_23F.dna,81
6983_4#90_S_pneumoniae_Spanish_23F.dna,2
6983_4#91_S_pneumoniae_Spanish_23F.dna,81
6983_4#92_S_pneumoniae_Spanish_23F.dna,71
6983_4#93_S_pneumoniae_Spanish_23F.dna,32
6983_4#94_S_pneumoniae_Spanish_23F.dna,34
6983_4#95_S_pneumoniae_Spanish_23F.dna,75
6983_4#96_S_pneumoniae_Spanish_23F.dna,64
6983_5#10_S_pneumoniae_Spanish_23F.dna,45
6983_5#11_S_pneumoniae_Spanish_23F.dna,59
6983_5#1_S_pneumoniae_Spanish_23F.dna,54
6983_5#12_S_pneumoniae_Spanish_23F.dna,75
6983_5#13_S_pneumoniae_Spanish_23F.dna,54
6983_5#14_S_pneumoniae_Spanish_23F.dna,54
6983_5#15_S_pneumoniae_Spanish_23F.dna,54
6983_5#16_S_pneumoniae_Spanish_23F.dna,77
6983_5#17_S_pneumoniae_Spanish_23F.dna,54
6983_5#18_S_pneumoniae_Spanish_23F.dna,48
6983_5#19_S_pneumoniae_Spanish_23F.dna,52
6983_5#20_S_pneumoniae_Spanish_23F.dna,78
6983_5#21_S_pneumoniae_Spanish_23F.dna,13
6983_5#2_S_pneumoniae_Spanish_23F.dna,81
6983_5#22_S_pneumoniae_Spanish_23F.dna,67
6983_5#23_S_pneumoniae_Spanish_23F.dna,59
6983_5#24_S_pneumoniae_Spanish_23F.dna,13
6983_5#3_S_pneumoniae_Spanish_23F.dna,45
6983_5#4_S_pneumoniae_Spanish_23F.dna,77
6983_5#5_S_pneumoniae_Spanish_23F.dna,17
6983_5#6_S_pneumoniae_Spanish_23F.dna,45
6983_5#7_S_pneumoniae_Spanish_23F.dna,15
6983_5#8_S_pneumoniae_Spanish_23F.dna,71
6983_5#9_S_pneumoniae_Spanish_23F.dna,53
6983_6#25_S_pneumoniae_Spanish_23F.dna,58
6983_6#26_S_pneumoniae_Spanish_23F.dna,64
6983_6#27_S_pneumoniae_Spanish_23F.dna,73
6983_6#28_S_pneumoniae_Spanish_23F.dna,73
6983_6#29_S_pneumoniae_Spanish_23F.dna,15
6983_6#30_S_pneumoniae_Spanish_23F.dna,60
6983_6#31_S_pneumoniae_Spanish_23F.dna,15
6983_6#32_S_pneumoniae_Spanish_23F.dna,77
6983_6#33_S_pneumoniae_Spanish_23F.dna,78
6983_6#34_S_pneumoniae_Spanish_23F.dna,54
6983_6#35_S_pneumoniae_Spanish_23F.dna,81
6983_6#36_S_pneumoniae_Spanish_23F.dna,78
6983_6#37_S_pneumoniae_Spanish_23F.dna,7
6983_6#38_S_pneumoniae_Spanish_23F.dna,65
6983_6#39_S_pneumoniae_Spanish_23F.dna,81
6983_6#40_S_pneumoniae_Spanish_23F.dna,13
6983_6#41_S_pneumoniae_Spanish_23F.dna,73
6983_6#42_S_pneumoniae_Spanish_23F.dna,73
6983_6#43_S_pneumoniae_Spanish_23F.dna,19
6983_6#44_S_pneumoniae_Spanish_23F.dna,22
6983_6#45_S_pneumoniae_Spanish_23F.dna,69
6983_6#46_S_pneumoniae_Spanish_23F.dna,65
6983_6#47_S_pneumoniae_Spanish_23F.dna,59
6983_6#48_S_pneumoniae_Spanish_23F.dna,29
6983_7#49_S_pneumoniae_Spanish_23F.dna,73
6983_7#50_S_pneumoniae_Spanish_23F.dna,70
6983_7#51_S_pneumoniae_Spanish_23F.dna,27
6983_7#52_S_pneumoniae_Spanish_23F.dna,73
6983_7#53_S_pneumoniae_Spanish_23F.dna,40
6983_7#54_S_pneumoniae_Spanish_23F.dna,3
6983_7#55_S_pneumoniae_Spanish_23F.dna,49
6983_7#56_S_pneumoniae_Spanish_23F.dna,62
6983_7#57_S_pneumoniae_Spanish_23F.dna,7
